Club Number,Agreement Number,Membership Type,Since Date,Invoice  Amount,consolidated_mem_types
8144,814401018,EFIT,02-12-2020,20.0875,Fit
8144,814401019,EFIT,02-12-2020,20.0875,Fit
8144,814401021,EFIT,02-09-2020,20.0875,Fit
8144,814401023,RED,3/17/2020,10.0875,Red
8144,814401024,EFIT,02-12-2020,20.0875,Fit
8144,814401025,EFIT,02-12-2020,20.0875,Fit
8144,814401026,TOTAL,02-12-2020,28.0875,Total
8144,814401029,TOTAL,02-12-2020,28.0875,Total
8144,814401030,EFIT,02-12-2020,20.0875,Fit
8144,814401031,TOTAL,02-12-2020,28.0875,Total
8144,814401032,TOTAL,02-12-2020,28.0875,Total
8144,814401033,TOTAL,02-12-2020,28.0875,Total
8144,814401035,TOTAL,02-12-2020,28.0875,Total
8144,814401036,TOTAL,02-12-2020,30.0875,Total
8144,814401037,TOTAL,02-12-2020,28.0875,Total
8144,814401038,RED,04-11-2020,10.0875,Red
8144,814401040,EFIT,02-12-2020,20.0875,Fit
8144,814401041,RED,2/18/2020,10.0875,Red
8144,814401042,RED,04-10-2020,10.0875,Red
8144,814401043,TOTAL,02-10-2020,28.0875,Total
8144,814401045,EFIT,3/17/2020,20.0875,Fit
8144,814401046,TOTAL,02-12-2020,28.0875,Total
8144,814401047,EFIT,02-12-2020,20.0875,Fit
8144,814401048,EFIT,02-11-2020,20.0875,Fit
8144,814401049,TOTAL,02-11-2020,28.0875,Total
8144,814401050,EFIT,02-12-2020,20.0875,Fit
8144,814401051,TOTAL,02-12-2020,28.0875,Total
8144,814401052,EFIT,02-12-2020,20.0875,Fit
8144,814401053,TOTAL,2/17/2020,28.0875,Total
8144,814401055,TOTAL,2/25/2020,28.0875,Total
8144,814401057,TOTAL,2/17/2020,28.0875,Total
8144,814401058,TOTAL,2/17/2020,28.0875,Total
8144,814401060,EFIT,2/17/2020,20.0875,Fit
8144,814401061,EFIT,2/17/2020,20.0875,Fit
8144,814401062,TOTAL,2/17/2020,28.0875,Total
8144,814401063,EFIT,02-12-2020,20.0875,Fit
8144,814401064,TOTAL,04-09-2020,29.0875,Total
8144,814401067,TOTAL,04-07-2020,28.0875,Total
8144,814401068,EFIT,2/17/2020,20.0875,Fit
8144,814401069,EFIT,2/17/2020,20.0875,Fit
8144,814401071,TOTAL,2/17/2020,28.0875,Total
8144,814401072,TOTAL,2/17/2020,28.0875,Total
8144,814401073,RED,2/17/2020,10.0875,Red
8144,814401074,RED,2/17/2020,10.0875,Red
8144,814401075,TOTAL,2/17/2020,28.0875,Total
8144,814401076,TOTAL,04-08-2020,28.0875,Total
8144,814401077,EFIT,2/17/2020,20.0875,Fit
8144,814401079,EFIT,04-10-2020,20.0875,Fit
8144,814401080,TOTAL,2/17/2020,28.0875,Total
8144,814401081,RED,04-01-2020,10.0875,Red
8144,814401082,RED,04-10-2020,10.0875,Red
8144,814401083,TOTAL,2/17/2020,28.0875,Total
8144,814401084,EFIT,2/17/2020,20.0875,Fit
8144,814401085,RED,2/17/2020,10.0875,Red
8144,814401086,EFIT,2/17/2020,20.0875,Fit
8144,814401087,EFIT,04-10-2020,20.0875,Fit
8144,814401088,RED,04-10-2020,10.0875,Red
8144,814401089,EFIT,2/14/2020,20.0875,Fit
8144,814401090,RED,04-11-2020,10.0875,Red
8144,814401091,TOTAL,2/17/2020,28.0875,Total
8144,814401092,TOTAL,2/17/2020,28.0875,Total
8144,814401093,TOTAL,2/17/2020,28.0875,Total
8144,814401095,EFIT,2/17/2020,20.0875,Fit
8144,814401096,TOTAL,2/14/2020,30.0875,Total
8144,814401097,EFIT,2/17/2020,22.0875,Fit
8144,814401098,RED,2/17/2020,10.0875,Red
8144,814401099,EFIT,2/14/2020,20.0875,Fit
8144,814401100,EFIT,2/17/2020,20.0875,Fit
8144,814401101,EFIT,2/17/2020,20.0875,Fit
8144,814401102,EFIT,04-10-2020,20.0875,Fit
8144,814401103,TOTAL,2/17/2020,28.0875,Total
8144,814401108,EFIT,2/17/2020,20.0875,Fit
8144,814401109,TOTAL,2/17/2020,28.0875,Total
8144,814401110,RED,04-10-2020,10.0875,Red
8144,814401111,RED,2/17/2020,10.0875,Red
8144,814401112,EFIT,2/17/2020,20.0875,Fit
8144,814401113,EFIT,2/17/2020,22.0875,Fit
8144,814401114,EFIT,2/17/2020,20.0875,Fit
8144,814401115,TOTAL,04-10-2020,30.0875,Total
8144,814401116,TOTAL,2/17/2020,28.0875,Total
8144,814401117,EFIT,2/25/2020,20.0875,Fit
8144,814401118,RED,2/14/2020,10.0875,Red
8144,814401120,RED,2/14/2020,10.0875,Red
8144,814401121,RED,2/17/2020,10.0875,Red
8144,814401122,TOTAL,3/26/2020,28.0875,Total
8144,814401123,TOTAL,3/26/2020,28.0875,Total
8144,814401126,EMP,2/17/2020,0.0975,Employee
8144,814401126,EMP,2/17/2020,0.0975,Employee
8144,814401127,EFIT,2/17/2020,20.0875,Fit
8144,814401128,RED,2/14/2020,10.0875,Red
8144,814401129,RED,2/17/2020,10.0875,Red
8144,814401130,RED,2/14/2020,10.0875,Red
8144,814401133,TOTAL,2/17/2020,28.0875,Total
8144,814401134,TOTAL,03-09-2020,28.0875,Total
8144,814401135,EFIT,2/18/2020,20.0875,Fit
8144,814401136,TOTAL,2/17/2020,28.0875,Total
8144,814401139,TOTAL,2/17/2020,28.0875,Total
8144,814401140,RED,2/17/2020,10.0875,Red
8144,814401142,TOTAL,2/17/2020,28.0875,Total
8144,814401143,EFIT,2/17/2020,20.0875,Fit
8144,814401144,EFIT,04-10-2020,20.0875,Fit
8144,814401145,TOTAL,04-10-2020,28.0875,Total
8144,814401146,EFIT,2/17/2020,20.0875,Fit
8144,814401148,TOTAL,2/14/2020,28.0875,Total
8144,814401149,FSTCD,2/17/2020,10.0875,Child
8144,814401150,TOTAL,04-10-2020,28.0875,Total
8144,814401151,RED,04-12-2020,10.0875,Red
8144,814401155,TOTAL,2/17/2020,28.0875,Total
8144,814401156,EFIT,2/17/2020,20.0875,Fit
8144,814401159,TOTAL,2/17/2020,28.0875,Total
8144,814401161,TOTAL,2/17/2020,28.0875,Total
8144,814401163,EFIT,04-09-2020,21.0875,Fit
8144,814401164,TOTAL,2/17/2020,28.0875,Total
8144,814401165,RED,2/14/2020,10.0875,Red
8144,814401166,EFIT,2/17/2020,20.0875,Fit
8144,814401168,TOTAL,2/18/2020,28.0875,Total
8144,814401170,FSTCD,2/17/2020,10.0875,Child
8144,814401171,RED,04-07-2020,10.0875,Red
8144,814401172,TOTAL,2/17/2020,28.0875,Total
8144,814401173,FSTCD,2/17/2020,10.0875,Child
8144,814401174,EFIT,2/17/2020,20.0875,Fit
8144,814401176,RED,2/17/2020,10.0875,Red
8144,814401178,RED,2/18/2020,10.0875,Red
8144,814401179,EFIT,3/16/2020,20.0875,Fit
8144,814401180,TOTAL,2/17/2020,28.0875,Total
8144,814401184,RED,04-10-2020,10.0875,Red
8144,814401185,TOTAL,2/17/2020,28.0875,Total
8144,814401189,TOTAL,2/17/2020,28.0875,Total
8144,814401191,EFIT,2/18/2020,20.0875,Fit
8144,814401192,TOTAL,04-10-2020,28.0875,Total
8144,814401193,TOTAL,2/14/2020,28.0875,Total
8144,814401194,RED,2/17/2020,10.0875,Red
8144,814401195,TOTAL,2/18/2020,28.0875,Total
8144,814401196,RED,2/18/2020,10.0875,Red
8144,814401197,TOTAL,2/18/2020,30.0875,Total
8144,814401198,EFIT,2/18/2020,20.0875,Fit
8144,814401199,TOTAL,2/14/2020,28.0875,Total
8144,814401200,FSTCD,2/17/2020,10.0875,Child
8144,814401202,FSTCD,2/17/2020,10.0875,Child
8144,814401203,TOTAL,2/14/2020,28.0875,Total
8144,814401204,TOTAL,2/18/2020,28.0875,Total
8144,814401206,EFIT,04-10-2020,20.0875,Fit
8144,814401209,EFIT,2/17/2020,20.0875,Fit
8144,814401210,TOTAL,2/14/2020,28.0875,Total
8144,814401211,EFIT,2/18/2020,20.0875,Fit
8144,814401212,EFIT,3/26/2020,20.0875,Fit
8144,814401214,EFIT,03-12-2020,20.0875,Fit
8144,814401216,TOTAL,2/18/2020,28.0875,Total
8144,814401217,TOTAL,2/18/2020,28.0875,Total
8144,814401218,TOTAL,2/14/2020,28.0875,Total
8144,814401219,TOTAL,2/14/2020,28.0875,Total
8144,814401220,EFIT,2/14/2020,20.0875,Fit
8144,814401221,TOTAL,04-07-2020,30.0875,Total
8144,814401222,FSTCD,2/17/2020,10.0875,Child
8144,814401223,FSTCD,2/18/2020,10.0875,Child
8144,814401224,TOTAL,2/15/2020,28.0875,Total
8144,814401226,EFIT,2/25/2020,20.0875,Fit
8144,814401227,TOTAL,2/15/2020,28.0875,Total
8144,814401229,EFIT,2/18/2020,20.0875,Fit
8144,814401231,TOTAL,2/18/2020,28.0875,Total
8144,814401232,TOTAL,2/17/2020,28.0875,Total
8144,814401234,TOTAL,2/18/2020,28.0875,Total
8144,814401236,RED,2/18/2020,10.0875,Red
8144,814401237,FSTCD,2/17/2020,10.0875,Child
8144,814401238,EFIT,2/15/2020,20.0875,Fit
8144,814401239,RED,2/18/2020,10.0875,Red
8144,814401240,TOTAL,2/17/2020,28.0875,Total
8144,814401241,TOTAL,2/18/2020,28.0875,Total
8144,814401242,TOTAL,2/18/2020,28.0875,Total
8144,814401244,TOTAL,2/18/2020,28.0875,Total
8144,814401245,TOTAL,2/18/2020,28.0875,Total
8144,814401246,EFIT,2/18/2020,23.0875,Fit
8144,814401247,RED,2/18/2020,10.0875,Red
8144,814401248,RED,2/17/2020,10.0875,Red
8144,814401249,RED,04-10-2020,10.0875,Red
8144,814401250,FSTCD,2/17/2020,10.0875,Child
8144,814401252,TOTAL,2/17/2020,28.0875,Total
8144,814401253,TOTAL,03-03-2020,28.0875,Total
8144,814401254,RED,4/14/2020,10.0875,Red
8144,814401255,RED,2/17/2020,10.0875,Red
8144,814401256,FSTCD,2/17/2020,10.0875,Child
8144,814401257,RED,04-12-2020,10.0875,Red
8144,814401258,TOTAL,2/17/2020,28.0875,Total
8144,814401259,TOTAL,2/17/2020,28.0875,Total
8144,814401260,TOTAL,2/18/2020,28.0875,Total
8144,814401261,TOTAL,2/18/2020,28.0875,Total
8144,814401264,TOTAL,2/17/2020,28.0875,Total
8144,814401265,RED,04-10-2020,10.0875,Red
8144,814401266,TOTAL,04-10-2020,28.0875,Total
8144,814401267,EFIT,04-10-2020,20.0875,Fit
8144,814401268,TOTAL,2/15/2020,28.0875,Total
8144,814401269,EFIT,2/17/2020,20.0875,Fit
8144,814401271,TOTAL,2/17/2020,28.0875,Total
8144,814401273,EFIT,2/16/2020,20.0875,Fit
8144,814401275,RED,2/25/2020,10.0875,Red
8144,814401276,TOTAL,2/17/2020,28.0875,Total
8144,814401278,EFIT,2/17/2020,20.0875,Fit
8144,814401280,TOTAL,2/17/2020,28.0875,Total
8144,814401281,TOTAL,2/16/2020,28.0875,Total
8144,814401282,TOTAL,2/17/2020,28.0875,Total
8144,814401283,TOTAL,2/17/2020,28.0875,Total
8144,814401284,TOTAL,2/20/2020,28.0875,Total
8144,814401286,EFIT,2/17/2020,20.0875,Fit
8144,814401287,RED,2/17/2020,10.0875,Red
8144,814401288,FSTCD,2/17/2020,10.0875,Child
8144,814401289,EFIT,2/17/2020,20.0875,Fit
8144,814401290,EFIT,2/20/2020,20.0875,Fit
8144,814401292,RED,3/23/2020,10.0875,Red
8144,814401293,TOTAL,2/20/2020,28.0875,Total
8144,814401294,TOTAL,2/17/2020,28.0875,Total
8144,814401295,TOTAL,2/20/2020,28.0875,Total
8144,814401296,FSTCD,2/20/2020,10.0875,Child
8144,814401297,EFIT,2/17/2020,20.0875,Fit
8144,814401298,TOTAL,2/17/2020,28.0875,Total
8144,814401299,TOTAL,04-10-2020,28.0875,Total
8144,814401300,EFIT,2/20/2020,20.0875,Fit
8144,814401303,EFIT,2/25/2020,20.0875,Fit
8144,814401305,TOTAL,2/18/2020,28.0875,Total
8144,814401306,EFIT,2/20/2020,20.0875,Fit
8144,814401307,TOTAL,2/25/2020,28.0875,Total
8144,814401308,EFIT,2/25/2020,20.0875,Fit
8144,814401309,EFIT,2/18/2020,20.0875,Fit
8144,814401310,EFIT,2/18/2020,20.0875,Fit
8144,814401311,TOTAL,2/19/2020,28.0875,Total
8144,814401312,EFIT,2/25/2020,20.0875,Fit
8144,814401313,TOTAL,2/20/2020,28.0875,Total
8144,814401314,EFIT,2/25/2020,20.0875,Fit
8144,814401315,FSTCD,03-06-2020,10.0975,Child
8144,814401316,FSTCD,2/21/2020,10.0875,Child
8144,814401317,TOTAL,2/20/2020,28.0875,Total
8144,814401318,RED,2/21/2020,10.0875,Red
8144,814401319,TOTAL,2/25/2020,28.0875,Total
8144,814401320,EFIT,2/20/2020,20.0875,Fit
8144,814401321,RED,2/20/2020,10.0875,Red
8144,814401322,RED,2/20/2020,10.0875,Red
8144,814401323,TOTAL,2/21/2020,28.0875,Total
8144,814401324,EFIT,2/21/2020,20.0875,Fit
8144,814401325,EFIT,2/20/2020,20.0875,Fit
8144,814401326,TOTAL,2/21/2020,28.0875,Total
8144,814401327,RED,2/21/2020,10.0875,Red
8144,814401328,TOTAL,2/21/2020,28.0875,Total
8144,814401330,TOTAL,2/20/2020,28.0875,Total
8144,814401331,EFIT,2/20/2020,20.0875,Fit
8144,814401332,RED,2/20/2020,10.0875,Red
8144,814401333,RED,2/25/2020,10.0875,Red
8144,814401334,EFIT,2/25/2020,20.0875,Fit
8144,814401335,TOTAL,2/25/2020,28.0875,Total
8144,814401336,EFIT,2/25/2020,20.0875,Fit
8144,814401337,RED,3/17/2020,10.0875,Red
8144,814401338,RED,04-10-2020,10.0875,Red
8144,814401339,TOTAL,2/25/2020,28.0875,Total
8144,814401340,EFIT,2/25/2020,20.0875,Fit
8144,814401341,RED,2/25/2020,10.0875,Red
8144,814401342,RED,2/25/2020,10.0875,Red
8144,814401343,EFIT,2/25/2020,20.0875,Fit
8144,814401346,EFIT,2/25/2020,20.0875,Fit
8144,814401347,RED,2/25/2020,10.0875,Red
8144,814401348,TOTAL,2/25/2020,28.0875,Total
8144,814401349,TOTAL,2/25/2020,28.0875,Total
8144,814401350,FSTCD,2/25/2020,10.0875,Child
8144,814401351,TOTAL,2/25/2020,28.0875,Total
8144,814401354,TOTAL,2/25/2020,28.0875,Total
8144,814401355,TOTAL,2/22/2020,28.0875,Total
8144,814401356,TOTAL,2/25/2020,28.0875,Total
8144,814401357,EFIT,2/25/2020,20.0875,Fit
8144,814401358,TOTAL,04-07-2020,28.0875,Total
8144,814401360,RED,2/25/2020,10.0875,Red
8144,814401361,RED,2/25/2020,10.0875,Red
8144,814401362,RED,2/25/2020,10.0875,Red
8144,814401363,RED,2/22/2020,10.0875,Red
8144,814401365,TOTAL,2/25/2020,28.0875,Total
8144,814401368,TOTAL,2/25/2020,28.0875,Total
8144,814401370,RED,04-10-2020,10.0875,Red
8144,814401371,TOTAL,2/25/2020,28.0875,Total
8144,814401372,TOTAL,2/25/2020,28.0875,Total
8144,814401374,TOTAL,2/25/2020,28.0875,Total
8144,814401375,TOTAL,2/25/2020,28.0875,Total
8144,814401376,EFIT,2/25/2020,20.0875,Fit
8144,814401377,EFIT,2/25/2020,20.0875,Fit
8144,814401382,EFIT,2/25/2020,20.0875,Fit
8144,814401384,TOTAL,2/25/2020,28.0875,Total
8144,814401385,TOTAL,2/25/2020,30.0875,Total
8144,814401386,RED,2/25/2020,10.0875,Red
8144,814401387,EFIT,3/17/2020,20.0875,Fit
8144,814401388,TOTAL,3/17/2020,28.0875,Total
8144,814401390,EFIT,2/25/2020,20.0875,Fit
8144,814401391,TOTAL,2/24/2020,28.0875,Total
8144,814401392,RED,2/25/2020,10.0875,Red
8144,814401393,RED,2/25/2020,10.0875,Red
8144,814401394,EFIT,2/25/2020,20.0875,Fit
8144,814401395,RED,2/24/2020,10.0875,Red
8144,814401398,RED,2/24/2020,10.0875,Red
8144,814401399,TOTAL,2/24/2020,28.0875,Total
8144,814401401,TOTAL,2/25/2020,28.0875,Total
8144,814401402,RED,2/25/2020,10.0875,Red
8144,814401404,EFIT,2/25/2020,20.0875,Fit
8144,814401406,RED,2/25/2020,10.0875,Red
8144,814401408,EFIT,2/25/2020,20.0875,Fit
8144,814401409,RED,2/25/2020,10.0875,Red
8144,814401410,EFIT,04-11-2020,23.0875,Fit
8144,814401413,RED,2/25/2020,10.0875,Red
8144,814401414,TOTAL,2/25/2020,28.0875,Total
8144,814401416,EFIT,3/24/2020,20.0875,Fit
8144,814401417,TOTAL,2/25/2020,28.0875,Total
8144,814401420,TOTAL,2/25/2020,28.0875,Total
8144,814401421,TOTAL,2/25/2020,28.0875,Total
8144,814401422,EFIT,2/27/2020,20.0875,Fit
8144,814401423,EFIT,03-03-2020,20.0875,Fit
8144,814401424,RED,03-03-2020,10.0875,Red
8144,814401425,EFIT,2/25/2020,20.0875,Fit
8144,814401427,RED,2/25/2020,10.0875,Red
8144,814401428,TOTAL,2/25/2020,28.0875,Total
8144,814401429,TOTAL,2/26/2020,28.0875,Total
8144,814401431,TOTAL,03-03-2020,28.0875,Total
8144,814401433,EFIT,03-03-2020,20.0875,Fit
8144,814401434,EFIT,03-03-2020,20.0875,Fit
8144,814401436,TOTAL,03-03-2020,28.0875,Total
8144,814401437,RED,03-03-2020,10.0875,Red
8144,814401438,EFIT,04-10-2020,20.0875,Fit
8144,814401439,EFIT,03-03-2020,20.0875,Fit
8144,814401440,EFIT,03-03-2020,20.0875,Fit
8144,814401441,EFIT,03-03-2020,20.0875,Fit
8144,814401442,TOTAL,03-03-2020,28.0875,Total
8144,814401443,FSTCD,03-03-2020,10.0875,Child
8144,814401444,FSTCD,03-03-2020,10.0875,Child
8144,814401445,TOTAL,03-05-2020,28.0875,Total
8144,814401446,TOTAL,03-05-2020,28.0875,Total
8144,814401447,EFIT,04-10-2020,20.0875,Fit
8144,814401448,TOTAL,03-03-2020,28.0875,Total
8144,814401449,EFIT,03-03-2020,20.0875,Fit
8144,814401450,EFIT,04-01-2020,20.0875,Fit
8144,814401452,EFIT,03-03-2020,20.0875,Fit
8144,814401453,RED,3/17/2020,10.0875,Red
8144,814401454,TOTAL,03-03-2020,28.0875,Total
8144,814401455,TOTAL,03-03-2020,28.0875,Total
8144,814401456,TOTAL,03-03-2020,28.0875,Total
8144,814401459,EFIT,3/16/2020,20.0875,Fit
8144,814401460,RED,03-03-2020,10.0875,Red
8144,814401461,EFIT,2/28/2020,20.0875,Fit
8144,814401462,TOTAL,2/28/2020,28.0875,Total
8144,814401464,TOTAL,03-03-2020,28.0875,Total
8144,814401465,TOTAL,03-03-2020,28.0875,Total
8144,814401466,EFIT,04-11-2020,20.0875,Fit
8144,814401467,EFIT,03-03-2020,20.0875,Fit
8144,814401468,TOTAL,03-03-2020,28.0875,Total
8144,814401470,TOTAL,03-03-2020,28.0875,Total
8144,814401473,TOTAL,03-03-2020,28.0875,Total
8144,814401474,FSTCD,03-03-2020,10.0875,Child
8144,814401475,EFIT,03-06-2020,20.0875,Fit
8144,814401476,FSTCD,03-03-2020,10.0875,Child
8144,814401477,EFIT,03-03-2020,20.0875,Fit
8144,814401479,EFIT,03-03-2020,20.0875,Fit
8144,814401480,RED,03-03-2020,10.0875,Red
8144,814401482,RED,03-03-2020,10.0875,Red
8144,814401483,TOTAL,04-10-2020,28.0875,Total
8144,814401484,EFIT,03-09-2020,20.0875,Fit
8144,814401485,EFIT,2/28/2020,20.0875,Fit
8144,814401487,RED,03-03-2020,10.0875,Red
8144,814401489,TOTAL,2/28/2020,28.0875,Total
8144,814401490,RED,03-03-2020,10.0875,Red
8144,814401491,EFIT,03-03-2020,20.0875,Fit
8144,814401492,RED,03-03-2020,10.0875,Red
8144,814401494,RED,04-10-2020,10.0875,Red
8144,814401496,EFIT,03-03-2020,20.0875,Fit
8144,814401497,TOTAL,03-03-2020,28.0875,Total
8144,814401498,RED,03-03-2020,10.0875,Red
8144,814401500,TOTAL,03-03-2020,28.0875,Total
8144,814401501,TOTAL,03-03-2020,28.0875,Total
8144,814401502,TOTAL,03-03-2020,28.0875,Total
8144,814401503,EFIT,03-03-2020,20.0875,Fit
8144,814401504,TOTAL,03-03-2020,28.0875,Total
8144,814401506,TOTAL,03-03-2020,28.0875,Total
8144,814401507,EFIT,03-03-2020,20.0875,Fit
8144,814401509,EFIT,03-03-2020,20.0875,Fit
8144,814401510,EFIT,03-03-2020,20.0875,Fit
8144,814401511,RED,03-03-2020,10.0875,Red
8144,814401513,RED,03-03-2020,10.0875,Red
8144,814401515,EFIT,03-03-2020,20.0875,Fit
8144,814401516,EFIT,03-03-2020,20.0875,Fit
8144,814401517,EFIT,03-03-2020,20.0875,Fit
8144,814401521,TOTAL,03-03-2020,28.0875,Total
8144,814401523,EFIT,03-03-2020,20.0875,Fit
8144,814401524,RED,03-02-2020,10.0875,Red
8144,814401525,RED,03-03-2020,10.0875,Red
8144,814401526,TOTAL,03-03-2020,28.0875,Total
8144,814401527,EFIT,03-03-2020,20.0875,Fit
8144,814401528,TOTAL,03-03-2020,28.0875,Total
8144,814401529,EFIT,03-02-2020,20.0875,Fit
8144,814401531,RED,03-04-2020,10.0875,Red
8144,814401533,TOTAL,3/17/2020,28.0875,Total
8144,814401536,EFIT,03-05-2020,20.0875,Fit
8144,814401537,EFIT,03-04-2020,20.0875,Fit
8144,814401538,TOTAL,03-04-2020,28.0875,Total
8144,814401539,EFIT,03-03-2020,20.0875,Fit
8144,814401541,RED,03-04-2020,10.0875,Red
8144,814401542,TOTAL,03-04-2020,28.0875,Total
8144,814401543,RED,03-04-2020,10.0875,Red
8144,814401546,TOTAL,03-04-2020,28.0875,Total
8144,814401548,TOTAL,03-04-2020,28.0875,Total
8144,814401550,TOTAL,03-04-2020,28.0875,Total
8144,814401551,EFIT,03-04-2020,20.0875,Fit
8144,814401552,EFIT,03-04-2020,20.0875,Fit
8144,814401553,TOTAL,03-04-2020,28.0875,Total
8144,814401554,EFIT,03-05-2020,20.0875,Fit
8144,814401555,RED,03-03-2020,10.0875,Red
8144,814401556,EFIT,03-04-2020,20.0875,Fit
8144,814401557,TOTAL,3/20/2020,28.0875,Total
8144,814401558,TOTAL,03-04-2020,28.0875,Total
8144,814401559,TOTAL,03-04-2020,28.0875,Total
8144,814401560,TOTAL,03-04-2020,28.0875,Total
8144,814401561,RED,03-04-2020,10.0875,Red
8144,814401562,EFIT,3/20/2020,20.0875,Fit
8144,814401563,EFIT,03-04-2020,20.0875,Fit
8144,814401564,EFIT,03-05-2020,20.0875,Fit
8144,814401565,TOTAL,3/20/2020,28.0875,Total
8144,814401566,EFIT,03-05-2020,20.0875,Fit
8144,814401567,RED,03-04-2020,10.0875,Red
8144,814401568,EFIT,03-05-2020,20.0875,Fit
8144,814401569,FSTCD,03-05-2020,10.0975,Child
8144,814401570,FSTCD,03-05-2020,10.0975,Child
8144,814401571,EFIT,03-04-2020,20.0875,Fit
8144,814401572,TOTAL,3/20/2020,28.0875,Total
8144,814401574,TOTAL,04-12-2020,28.0875,Total
8144,814401575,RED,04-08-2020,10.0875,Red
8144,814401576,EFIT,03-05-2020,20.0875,Fit
8144,814401577,TOTAL,03-05-2020,28.0875,Total
8144,814401578,TOTAL,03-05-2020,28.0875,Total
8144,814401579,EFIT,3/20/2020,20.0875,Fit
8144,814401580,TOTAL,03-09-2020,28.0875,Total
8144,814401582,RED,03-09-2020,10.0875,Red
8144,814401584,RED,04-10-2020,10.0875,Red
8144,814401585,FSTCD,03-09-2020,10.0975,Child
8144,814401586,TOTAL,03-09-2020,28.0875,Total
8144,814401587,TOTAL,03-09-2020,28.0875,Total
8144,814401588,EFIT,03-09-2020,20.0875,Fit
8144,814401590,EFIT,03-09-2020,20.0875,Fit
8144,814401591,EFIT,03-09-2020,20.0875,Fit
8144,814401592,EFIT,04-10-2020,20.0875,Fit
8144,814401594,RED,03-09-2020,10.0875,Red
8144,814401595,RED,03-09-2020,10.0875,Red
8144,814401596,TOTAL,03-09-2020,28.0875,Total
8144,814401597,EFIT,03-09-2020,20.0875,Fit
8144,814401598,RED,03-09-2020,10.0875,Red
8144,814401600,RED,03-09-2020,10.0875,Red
8144,814401601,RED,03-09-2020,10.0875,Red
8144,814401602,EFIT,03-09-2020,20.0875,Fit
8144,814401603,EFIT,03-09-2020,20.0875,Fit
8144,814401604,RED,04-10-2020,10.0875,Red
8144,814401605,EFIT,03-07-2020,20.0875,Fit
8144,814401606,EFIT,03-09-2020,20.0875,Fit
8144,814401607,EFIT,03-09-2020,20.0875,Fit
8144,814401611,TOTAL,04-09-2020,28.0875,Total
8144,814401613,TOTAL,3/16/2020,28.0875,Total
8144,814401618,EFIT,03-09-2020,20.0875,Fit
8144,814401619,TOTAL,03-09-2020,28.0875,Total
8144,814401620,TOTAL,03-09-2020,28.0875,Total
8144,814401621,TOTAL,03-10-2020,28.0875,Total
8144,814401622,RED,4/13/2020,10.0875,Red
8144,814401623,EFIT,03-10-2020,20.0875,Fit
8144,814401624,TOTAL,03-09-2020,28.0875,Total
8144,814401627,RED,03-10-2020,10.0875,Red
8144,814401630,TOTAL,03-12-2020,28.0875,Total
8144,814401631,RED,04-10-2020,10.0875,Red
8144,814401632,RED,3/13/2020,10.0875,Red
8144,814401633,EFIT,03-10-2020,20.0875,Fit
8144,814401634,TOTAL,03-10-2020,28.0875,Total
8144,814401636,TOTAL,03-10-2020,28.0875,Total
8144,814401638,RED,03-10-2020,10.0875,Red
8144,814401639,TOTAL,3/17/2020,28.0875,Total
8144,814401640,EFIT,03-10-2020,20.0875,Fit
8144,814401641,RED,03-10-2020,10.0875,Red
8144,814401642,EFIT,03-10-2020,20.0875,Fit
8144,814401644,TOTAL,3/17/2020,28.0875,Total
8144,814401645,TOTAL,3/16/2020,28.0875,Total
8144,814401647,RED,03-09-2020,10.0875,Red
8144,814401648,EFIT,3/16/2020,20.0875,Fit
8144,814401650,RED,03-12-2020,10.0875,Red
8144,814401651,RED,03-10-2020,10.0875,Red
8144,814401652,TOTAL,03-12-2020,28.0875,Total
8144,814401654,TOTAL,3/16/2020,28.0875,Total
8144,814401655,EFIT,03-12-2020,20.0875,Fit
8144,814401656,TOTAL,3/13/2020,28.0875,Total
8144,814401657,EFIT,3/13/2020,20.0875,Fit
8144,814401658,EFIT,3/13/2020,20.0875,Fit
8144,814401659,RED,3/13/2020,10.0875,Red
8144,814401660,EFIT,3/13/2020,20.0875,Fit
8144,814401661,TOTAL,3/13/2020,28.0875,Total
8144,814401663,TOTAL,3/13/2020,28.0875,Total
8144,814401666,EFIT,03-12-2020,20.0875,Fit
8144,814401668,RED,3/13/2020,10.0875,Red
8144,814401669,TOTAL,3/13/2020,28.0875,Total
8144,814401670,TOTAL,3/13/2020,28.0875,Total
8144,814401672,FSTCD,3/13/2020,10.0975,Child
8144,814401674,FSTCD,3/13/2020,10.0975,Child
8144,814401675,EFIT,3/16/2020,20.0875,Fit
8144,814401676,FSTCD,3/13/2020,10.0975,Child
8144,814401677,TOTAL,3/13/2020,28.0875,Total
8144,814401678,TOTAL,3/13/2020,28.0875,Total
8144,814401679,TOTAL,3/16/2020,28.0875,Total
8144,814401680,EFIT,3/13/2020,20.0875,Fit
8144,814401681,TOTAL,3/13/2020,28.0875,Total
